-1	none found	C0042782	Visceromegaly
-1	none found	C4021735	Abnormality of the hip bone
-1	none found	C0409354	Hip contracture
-1	none found	C1846442	Hypoplastic acetabulae
-1	none found	C1848103	Narrow pelvis bone
-1	none found	C1844689	Pelvic bone exostoses
-1	none found	C1854785	Constricted iliac wings
-1	none found	C1849953	Square pelvis bone
-1	none found	C1860826	Coxa magna
-1	none found	C0241013	Increased serum ferritin
-1	none found	C1860130	Low alkaline phosphatase
-1	none found	C0268618	Cystathioninemia
-1	none found	C4021734	Abnormality of mitochondrial metabolism
-1	none found	C4025634	Mitochondrial propionyl-CoA carboxylase defect
-1	none found	C1837802	Decreased serum leptin
-1	none found	C4025633	Impaired FSH and LH secretion
-1	none found	C2673931	Hyperthreoninuria
-1	none found	C4021733	Hyperlysinuria
-1	none found	C1855665	Ovoid vertebral bodies
-1	none found	C1842153	Irregular vertebral endplates
-1	none found	C0038018	Spondylolysis
-1	none found	C1844753	Block vertebrae
-1	none found	C1858025	Spinal rigidity
-1	none found	C1846798	Cervical subluxation
-1	none found	C1868556	Ovoid thoracolumbar vertebrae
-1	none found	C1864794	Abnormality of the odontoid process
-1	none found	C1839326	Abnormal form of the vertebral bodies
-1	none found	C1844752	Butterfly vertebrae
-1	none found	C0574967	Cervical spine hypermobility
-1	none found	C1852464	Abnormality of the cervical spine
-1	none found	C1848446	C1-C2 subluxation
-1	none found	C1833753	Biconcave flattened vertebrae
-1	none found	C0240421	Progressive muscle weakness
-1	none found	C1858127	Limb-girdle muscle weakness
-1	none found	C0231528	Myalgia
-1	none found	C1843697	Axial muscle weakness
-1	none found	C4025632	Abnormal hair laboratory examination
-1	none found	C4025631	Hair shafts flattened at irregular intervals and twisted through 180 degrees about their axes
-1	none found	C4025630	Abnormal bone structure
-1	none found	C3277126	Absent primary metaphyseal spongiosa
-1	none found	C2673361	Increased serum beta-hexosaminidase
-1	none found	C4025629	Elevated circulating catecholamine level
-1	none found	C4025628	Abnormal enchondral ossification
-1	none found	C4021732	Reduced prothrombin consumption
-1	none found	C4025627	Focal necrosis of right ventricular muscle cells
-1	none found	C4021731	Pyrimidine-responsive megaloblastic anemia
-1	none found	C4021730	Junctional split
-1	none found	C3151952	3-Methylglutaric aciduria
-1	none found	C4025626	Elevated urinary norepinephrine
-1	none found	C4025625	Impaired lymphocyte transformation with phytohemagglutinin
-1	none found	C1849489	Hyperalaninemia
-1	none found	C1843371	Low cholesterol esterification rates
-1	none found	C1845206	Decreased circulating renin level
-1	none found	C4025624	Endopolyploidy on chromosome studies of bone marrow
-1	none found	C0238621	Aminoaciduria
-1	none found	C1857652	Thymic hormone decreased
-1	none found	C4025623	Elevated intracellular cystine
-1	none found	C1848958	Decreased urinary sulfate
-1	none found	C0268472	Tryptophanuria
-1	none found	C4021729	Increased circulating very-low-density lipoprotein levels
-1	none found	CN003038	Arthralgia of the hip
-1	none found	C4025622	Abnormality of the femoral neck or head region
-1	none found	C4025621	Abnormality of the femoral neck
-1	none found	C4025620	Abnormality of the femoral head
-1	none found	C1842155	Flat capital femoral epiphysis
-1	none found	C1859697	Enlargement of the proximal femoral epiphysis
-1	none found	C0566888	Narrow greater sacrosciatic notches
-1	none found	C0427149	Steppage gait
-1	none found	C1968790	Axonal degeneration/regeneration
-1	none found	C1858285	Decreased number of peripheral myelinated nerve fibers
-1	none found	C1832776	Hypertrophic nerve changes
-1	none found	C1847906	Onion bulb formation
-1	none found	C4025619	Peripheral axonal atrophy
-1	none found	C1859606	Decreased number of large peripheral myelinated nerve fibers
-1	none found	C1837098	Easy fatigability
-1	none found	C1842587	Sensory axonal neuropathy
-1	none found	C0234182	Gowers sign
-1	none found	C1832277	First dorsal interossei muscle weakness
-1	none found	C1864715	Thenar muscle atrophy
-1	none found	C0026821	Muscle cramps
-1	none found	C1853950	Generalized hypotonia due to defect at the neuromuscular junction
-1	none found	C4025618	Abnormal synaptic transmission at the neuromuscular junction
-1	none found	C1866637	Basal lamina 'onion bulb' formation
-1	none found	C0030554	Paresthesia
-1	none found	C1853952	Decreased miniature endplate potentials
-1	none found	C4021728	EMG: decremental response of compound muscle action potential to repetitive nerve stimulation
-1	none found	C1865417	Diffuse axonal swelling
-1	none found	C1851414	Peripheral nerve compression
-1	none found	C1836527	Distal sensory impairment of all modalities
-1	none found	C1836320	Proximal femoral metaphyseal irregularity
-1	none found	C4025617	Atlantoaxial abnormality
-1	none found	C0263905	Atlantoaxial dislocation
-1	none found	C1861329	Spinal canal stenosis
-1	none found	C1834954	Coronal cleft vertebrae
-1	none found	C0004604	Back pain
-1	none found	C0024031	Low back pain
-1	none found	C1849030	Platyspondyly (childhood)
-1	none found	C0432163	Vertebral segmentation defect
-1	none found	C1859335	Thoracolumbar kyphoscoliosis
-1	none found	C1832278	First dorsal interossei muscle atrophy
-1	none found	C1832276	Thenar muscle weakness
-1	none found	C4025616	CNS hypomyelination
-1	none found	C1858729	Decreased motor nerve conduction velocity
-1	none found	C1843859	Sensory ataxic neuropathy
-1	none found	C1832279	Cold-induced hand cramps
-1	none found	C1864238	Prolonged miniature endplate currents
-1	none found	C0558845	Absent Achilles reflex
-1	none found	C1850558	Horizontal sacrum
-1	none found	C4025615	Decreased size of nerve terminals
-1	none found	C4025614	EMG: chronic denervation signs
-1	none found	C4021727	EMG: neuropathic changes
-1	none found	C1832338	Axonal loss
-1	none found	C1849148	Decreased sensory nerve conduction velocity
-1	none found	C1861675	Cold-induced muscle cramps
-1	none found	C1854454	Axonal regeneration
-1	none found	C4025613	Increased rate of premature chromosome condensation
-1	none found	C0151900	Increased serum iron
-1	none found	C1858981	Antineutrophil antibody positivity
-1	none found	C1858980	Platelet antibody positive
-1	none found	C1859241	Elevated long chain fatty acids
-1	none found	C1864105	Low urinary cyclic AMP response to PTH administration
-1	none found	C0476403	EMG abnormality
-1	none found	C4021726	EMG: myopathic abnormalities
-1	none found	C4025612	Polyclonal elevation of IgM
-1	none found	C4025611	Total immunoglobulin A deficiency
-1	none found	C1836533	Increased urinary O-linked sialopeptides
-1	none found	C1840013	Elevated 8-dehydrocholesterol
-1	none found	C1859828	Increased extraneuronal autofluorescent lipopigment
-1	none found	C1843372	Abnormal cholesterol homeostasis
-1	none found	C1840014	Elevated 8(9)-cholestenol
-1	none found	C1968855	Paradoxical increased cortisol secretion on dexamethasone suppression test
-1	none found	C0410653	Atlantoaxial instability
-1	none found	C1834129	Abnormal vertebral morphology
-1	none found	C4025610	Peripheral dysmyelination
-1	none found	C0151940	Hypocalcemic tetany
-1	none found	C0947912	Fatigable weakness
-1	none found	C0020580	Sensory impairment
-1	none found	C1263857	Peripheral axonal neuropathy
-1	none found	C1843077	Segmental peripheral demyelination/remyelination
-1	none found	C4025609	EMG: axonal abnormality
-1	none found	C1698196	Upper limb muscle weakness
-1	none found	C0034935	Babinski sign
-1	none found	C1867971	Acute episodes of neuropathic symptoms
-1	none found	C4025608	Defective dehydrogenation of isovaleryl CoA and butyryl CoA
-1	none found	C4025607	Elevated urine pyrophosphate
-1	none found	C4025606	High urinary gonadotropin level
-1	none found	C0151480	Antinuclear antibody positivity
-1	none found	C1848920	GM2-ganglioside accumulation
-1	none found	C1839972	Increased IgM level
-1	none found	C0878659	Disproportionate short stature
-1	none found	C3150077	Mild short stature
-1	none found	C0878660	Proportionate short stature
-1	none found	C4025605	Reduced ratio of renal calcium clearance to creatinine clearance
-1	none found	C1844390	Deficiency or absence of cytochrome b(-245)
-1	none found	C1839271	Birth length greater than 97th percentile
-1	none found	C1846435	Disproportionate short-trunk short stature
-1	none found	C1848580	Decreased methionine synthase activity
-1	none found	C3278626	Orotic acid crystalluria
-1	none found	C1866498	Hyperprostaglandinuria
-1	none found	C1868394	Elevated calcitonin
-1	none found	C4025604	Parathormone-independent increased renal tubular calcium reabsorption
-1	none found	C4025603	Glutaric acidemia
-1	none found	C4025602	Ornithinuria
-1	none found	C4025601	Delayed oxidation of acetaldehyde
-1	none found	C4025600	Reduced xanthine dehydrogenase activity
-1	none found	C3696376	3-Methylglutaconic aciduria
-1	none found	C1853903	Decreased fumarate hydratase activity
-1	none found	C0221333	Hypouricemia
-1	none found	C4025599	Increased serum iduronate sulfatase activity
-1	none found	C1855853	Impaired platelet aggregation
-1	none found	C4025598	Urinary glycosaminoglycan excretion
-1	none found	C1849488	Increased serum pyruvate
-1	none found	C0424551	Exercise intolerance
-1	none found	C0427063	Shoulder girdle muscle weakness
-1	none found	C4025597	Subsarcolemmal accumulations of abnormally shaped mitochondria
-1	none found	C4025596	Abnormality of connective tissue
-1	none found	C1835228	Predominantly lower limb lymphedema
-1	none found	C0239067	Difficulty climbing stairs
-1	none found	C0221170	Muscle stiffness
-1	none found	C1844382	Cellulitis due to immunodeficiency
-1	none found	C1864580	Type 2 muscle fiber atrophy
-1	none found	C1836057	Muscle fiber splitting
-1	none found	C1843700	Increased variability in muscle fiber diameter
-1	none found	C4025595	Viral infection-induced rhabdomyolysis
-1	none found	C1853701	Muscle hyperirritability
-1	none found	C1855650	Birth length less than 3rd percentile
-1	none found	C3277127	Abnormal metaphyseal vascular invasion
-1	none found	C0853085	Decreased circulating low-density lipoprotein levels
-1	none found	C1839785	Folate-dependent fragile site at Xq28
-1	none found	C0151632	Elevated erythrocyte sedimentation rate
-1	none found	C3150358	Increased serum prostaglandin E2
-1	none found	C1291611	Decreased glucosephosphate isomerase activity
-1	none found	CN971693	Propionicacidemia
-1	none found	C1839532	Low plasma citrulline
-1	none found	C0741494	Increased total bilirubin
-1	none found	C4025594	Positive regitine blocking test
-1	none found	C4025593	Increased intracellular sodium
-1	none found	C1848924	Infantile onset
-1	none found	C4025591	Absent urinary urothione
-1	none found	C1848680	4-Hydroxyphenylacetic aciduria
-1	none found	C4025590	Foam cells with lamellar inclusion bodies
-1	none found	C4025589	Positive ferric chloride test
-1	none found	C4019436	Antiphospholipid antibody positivity
-1	none found	C1849316	Premature separation of centromeric heterochromatin
-1	none found	C0432185	Amyoplasia
-1	none found	C1837764	Loss of subcutaneous adipose tissue in limbs
-1	none found	C4025587	Reduced 4-Hydroxyphenylpyruvate dioxygenase activity
-1	none found	C1868393	Elevated urinary epinephrine
-1	none found	C1843373	Foam cells in visceral organs and CNS
-1	none found	C0019048	Hemoglobinuria
-1	none found	C1837899	Type I transferrin isoform profile
-1	none found	C0240671	Prolonged partial thromboplastin time
-1	none found	C1839865	Bicarbonaturia
-1	none found	C4025586	Electron transfer flavoprotein-ubiquinone oxidoreductase defect
-1	none found	C4025585	Lacticaciduria
-1	none found	C4025584	Abnormality of glycoside metabolism
-1	none found	C4281786	Foam cells
-1	none found	C4025583	Cellular metachromasia
-1	none found	C4025582	Reduced dihydropyrimidine dehydrogenase activity
-1	none found	C4021725	Reduced activity of N-acetylglucosaminyltransferase II
-1	none found	C1842710	Decreased beta-glucocerebrosidase protein and activity
-1	none found	C1859833	Granular osmiophilic deposits (GROD) in cells
-1	none found	C1848555	Hypomethioninemia
-1	none found	C4025581	Amyotrophy of the musculature of the pelvis
-1	none found	C4025579	Large beaked nose
-1	none found	C1842170	Centrally nucleated skeletal muscle fibers
-1	none found	C4021724	Cytochrome C oxidase-negative muscle fibers
-1	none found	C3277376	Multiple mitochondrial DNA deletions
-1	none found	C0587246	Limb muscle weakness
-1	none found	C0240953	Scapular winging
-1	none found	C1848736	Distal amyotrophy
-1	none found	C4025578	Late-onset proximal muscle weakness
-1	none found	C4025577	Absent epiphysis of the distal phalanx of the 5th finger
-1	none found	C1842162	Scapuloperoneal amyotrophy
-1	none found	C0241237	Difficulty standing
-1	none found	C1389113	Generalized amyotrophy
-1	none found	C1842161	Scapuloperoneal weakness
-1	none found	C1839666	Calf muscle pseudohypertrophy
-1	none found	C1855578	Exercise-induced muscle cramps
-1	none found	C2265792	Skeletal muscle hypertrophy
-1	none found	C1850848	Muscle fiber necrosis
-1	none found	C1837799	Generalized muscular appearance from birth
-1	none found	C1859442	Minimal subcutaneous fat
-1	none found	C1853702	Muscle mounding
-1	none found	C3805639	Generalized muscle hypertrophy
-1	none found	C1843637	Neck flexor weakness
-1	none found	C1847766	Shoulder girdle muscle atrophy
-1	none found	C1850656	Firm muscles
-1	none found	C3806660	Enteroviral dermatomyositis syndrome
-1	none found	C4025576	EMG: myotonic runs
-1	none found	C0577655	Quadriceps muscle weakness
-1	none found	C1846674	Thigh hypertrophy
-1	none found	C0544966	Autophagic vacuoles
-1	none found	C1850830	Exercise-induced myalgia
-1	none found	C3806442	Myoclonic spasms
-1	none found	C4025575	Myotonia with warm-up phenomenon
-1	none found	C0427064	Pelvic girdle muscle weakness
-1	none found	C4025573	Increased muscle fatiguability
-1	none found	C4025572	Episodic flaccid weakness
-1	none found	C4025571	Type 1 fibers relatively smaller than type 2 fibers
-1	none found	C1533847	Skeletal myopathy
-1	none found	C1857657	Reduced subcutaneous adipose tissue
-1	none found	C4025570	Hypoplasia of lymphatic vessels
-1	none found	C4280804	Percussion-induced rapid rolling muscle contractions
-1	none found	C0006663	Calcinosis
-1	none found	C0266393	Uterus didelphys
-1	none found	C0006325	Bruxism
-1	none found	C0027960	Nevus
-1	none found	C1279412	Periodic paralysis
-1	none found	C1841648	Short mandibular rami
-1	none found	C1844509	Antegonial notching of mandible
-1	none found	C0037036	Excessive salivation
-1	none found	C4025569	Eunuchoid habitus
-1	none found	C1970461	Externally rotated/abducted legs
-1	none found	C1970463	Type 1 collagen overmodification
-1	none found	C4280803	Decreased CSF homovanillic acid
-1	none found	C4025568	Type 1 and type 2 muscle fiber minicore regions
-1	none found	C1853934	Deposits immunoreactive to beta-amyloid protein
-1	none found	C4021723	Short middle phalanx of toe
-1	none found	C1855180	Irregular iliac crest
-1	none found	C1842552	Limb-girdle muscle atrophy
-1	none found	C3808039	Nemaline bodies
-1	none found	C1868549	Marked delay in bone age
-1	none found	C4025566	Muscle abnormality related to mitochondrial dysfunction
-1	none found	C1854387	Type 1 muscle fiber predominance
-1	none found	C1853932	Rimmed vacuoles
-1	none found	C0852413	Abnormal muscle tone
-1	none found	C4476537	Reduced intrathoracic adipose tissue
-1	none found	C4025565	Late-onset distal muscle weakness
-1	none found	C1843392	Death in childhood
-1	none found	C0595939	Stillbirth
-1	none found	C4025564	Abnormality of the tibial plateaux
-1	none found	C4025563	Laterally deficient tibial plateaux
-1	none found	C0037005	Shoulder dislocation
-1	none found	C0434744	Shoulder subluxation
-1	none found	C4025562	Stippled calcification of the shoulder
-1	none found	C4025561	Soft-tissue ossification around the shoulders
-1	none found	C4021722	Abnormality of upper limb epiphysis morphology
-1	none found	C4025560	Delayed upper limb epiphyseal ossification
-1	none found	C4025559	Fragmented epiphyses of the upper limbs
-1	none found	C4025558	Irregular epiphyses of the upper limbs
-1	none found	C4025557	Round epiphyses of the upper limbs
-1	none found	C4025556	Small epiphyses of the upper limbs
-1	none found	C4020913	Wide epiphyseal plates of the upper limbs
-1	none found	C4025555	Cupped metaphyses of the upper limbs
-1	none found	C4021721	Flared upper limb metaphysis
-1	none found	C4021720	Upper-limb metaphyseal irregularity
-1	none found	C4025554	Lytic defects in metaphyses of the upper limbs
-1	none found	C4025553	Normal density transverse bands in metaphyses of the upper limbs
-1	none found	C4025552	Sclerosis with transverse striations in metaphyses of the upper limbs
-1	none found	C4025551	Sclerosis of metaphyses of the upper limbs
-1	none found	C4025550	Spurred metaphyses of the upper limbs
-1	none found	C4021719	Upper limb metaphyseal widening
-1	none found	C4025549	Cortical diaphyseal irregularity of the upper limbs
-1	none found	C4025548	Cortical diaphyseal thickening of the upper limbs
-1	none found	C4025547	Diaphyseal sclerosis of the upper limbs
-1	none found	C4021718	Broad diaphyses of the upper limbs
-1	none found	C2678399	Absent humerus
-1	none found	C4025546	Angulated humerus
-1	none found	C4025545	Bifid humerus
-1	none found	C1859460	Bowed humerus
-1	none found	C4025544	Coarse humeral trabeculae
-1	none found	C4025543	Humeral cortical irregularity
-1	none found	C4025542	Humeral cortical thickening
-1	none found	C4025541	Humeral cortical thinning
-1	none found	C4025540	Crumpled humerus
-1	none found	C4025539	Deformed humerus
-1	none found	C4025538	Humeral exostoses
-1	none found	C4025537	Humerus varus
-1	none found	C4025536	Humeral lytic defects
-1	none found	C4025535	Osteoporotic humerus
-1	none found	C4025534	Oval transradiancy of humerus
-1	none found	C4025533	Periosteal new bone of humerus
-1	none found	C4025532	Humeral pseudarthrosis
-1	none found	C4021717	Sclerotic foci of the humerus
-1	none found	C4021716	Humeral sclerosis
-1	none found	C4021851	Slender humerus
-1	none found	C4025531	Tapered humerus
-1	none found	C4025530	Triangular humerus
-1	none found	C4025529	Undermodeled humerus
-1	none found	C4021715	Wide humerus
-1	none found	C4025528	Abnormality of the humeral heads
-1	none found	C3808869	Flattened humeral heads
-1	none found	C4025527	Abnormality of the deltoid tuberosities
-1	none found	C2674600	Prominent deltoid tuberosities
-1	none found	C4021714	Abnormality of the humeral epiphysis
-1	none found	C4021713	Absent humeral epiphyseal ossification
-1	none found	C4025526	Advanced ossification of the humeral epiphysis
-1	none found	C4021712	Delayed humeral epiphyseal ossification
-1	none found	C4025525	Flattened humeral epiphyses
-1	none found	C4025524	Irregular humeral epiphyses
-1	none found	C4025523	Irregular ossification of the humeral epiphyses
-1	none found	C4025522	Large humeral epiphyses
-1	none found	C4025521	Round humeral epiphyses
-1	none found	C4025520	Small humeral epiphyses
-1	none found	C4025519	Stippled calcification of the humeral epiphyses
-1	none found	C4021711	Epiphyseal stippling of the humerus
-1	none found	C4021710	Broad humeral epiphyses
-1	none found	C4021709	Wide epiphyses of the upper limbs
-1	none found	C4025518	Abnormality of the humeral epiphyseal plate
-1	none found	C4021708	Broad humeral epiphyseal plate
-1	none found	C4025517	Abnormality of the humeral metaphyses
-1	none found	C1866687	Corner fracture of metaphysis
-1	none found	C4025515	Cortical subperiosteal resorption of humeral metaphyses
-1	none found	C4021707	Enlarged humeral metaphyses
-1	none found	C4020912	Flared humeral metaphysis
-1	none found	C4025514	Frayed humeral metaphyses
-1	none found	C4021706	Humeral metaphyseal irregularity
-1	none found	C4025513	Irregular ossification of humeral metaphyses
-1	none found	C4025512	Lytic defects of the humeral metaphysis
-1	none found	C4025511	Normal-density transverse humeral bands
-1	none found	C4025510	Pointed humeral metaphysis
-1	none found	C4025509	Sclerotic humeral metaphysis
-1	none found	C4025508	Sclerotic humeral metaphysis with longitudinal striations
-1	none found	C4025507	Sloping humeral metaphysis
-1	none found	C4025506	Laterally sloping humeral metaphysis
-1	none found	C4025505	Spurred humeral metaphysis
-1	none found	C4025504	Square humeral metaphysis
-1	none found	C4025503	Stippled calcification of humeral metaphysis
-1	none found	C4025502	Abnormality of the humeral diaphysis
-1	none found	C4025501	Cortical irregularity of humeral diaphysis
-1	none found	C4025500	Cortical thickening of humeral diaphysis
-1	none found	C4025499	Ground glass opacity of humeral diaphysis
-1	none found	C4021705	Lytic defects of humeral diaphysis
-1	none found	C4025498	Periosteal new bone of humeral diaphysis
-1	none found	C4025497	Sclerotic foci of humeral diaphysis
-1	none found	C4025496	Sclerosis of humeral diaphysis
-1	none found	C4025495	Slender humeral diaphysis
-1	none found	C4021704	Wide humeral diaphysis
-1	none found	C4025494	Synostosis involving the elbow
-1	none found	C0431799	Humeroulnar synostosis
-1	none found	C0409954	Osteoarthritis of the elbow
-1	none found	C4025493	Stippled calcification of the elbow
-1	none found	C4025492	Synovial chondromatosis of the elbow
-1	none found	C4025491	Abnormality of the joint spaces of the elbow
-1	none found	C4025490	Narrow joint spaces of the elbow
-1	none found	C4025489	Irregular articular surfaces of the elbow joints
-1	none found	C4025488	Abnormality of the epiphyses of the elbow
-1	none found	C4025487	Delayed elbow epiphyseal ossification
-1	none found	C4025486	Irregular epiphyses of the elbow
-1	none found	C4025485	Abnormality of the elbow metaphyses
-1	none found	C4025484	Flared elbow metaphyses
-1	none found	C4021703	Distal humeral metaphyseal irregularity
-1	none found	C4021702	Sclerotic foci of metaphyses of the elbow
-1	none found	C4021701	Absent forearm bone
-1	none found	C4025483	Angulated forearm bones
-1	none found	C4025482	Bone-in-a-bone appearance of forearm
-1	none found	C4025481	Bowed forearm bones
-1	none found	C4021842	Cortical thickening of the forearm bones
-1	none found	C4025480	Cross-fusion of the forearm bones
-1	none found	C4025479	Deformed forearm bones
-1	none found	C4025478	Exostoses of the forearm bones
-1	none found	C4025477	Fractured forearm bones
-1	none found	C4025476	Lytic defects of the forearm bones
-1	none found	C4025475	Osteoporotic forearm bones
-1	none found	C4025474	Pseudarthrosis of the forearm bones
-1	none found	C4025473	Sclerotic foci in forearm bones
-1	none found	C4025472	Sclerotic forearm bones
-1	none found	C4025471	Slender forearm bones
-1	none found	C4025470	Undermodelled forearm bones
-1	none found	C4021700	Broad forearm bones
-1	none found	C4021699	Wide radioulnar joints
-1	none found	C4025468	Constricted radius
-1	none found	C4025467	Deformed radius
-1	none found	C0034628	Fractured radius
-1	none found	C4021841	Lytic defects of the radius
-1	none found	C4025466	Pseudarthrosis of the radius
-1	none found	C4021698	Broad radius
-1	none found	C2678397	Aplasia of the ulna
-1	none found	C4025465	Posteriorly dislocated ulna
-1	none found	C4025464	Exostoses of the ulna
-1	none found	C4025463	Exostoses of the radius
-1	none found	C0041601	Fractured ulna
-1	none found	C1848108	Long ulna
-1	none found	C4025462	Notched ulna
-1	none found	C4025461	Pointed ulna
-1	none found	C4021697	Osteosclerosis of the ulna
-1	none found	C1968814	Slender ulna
-1	none found	C4025460	Broad ulna
-1	none found	C0159941	Dislocated wrist
-1	none found	C4021696	Abnormality of the radial head
-1	none found	C4025459	Flattened radial head
-1	none found	C4021695	Hypoplastic radial head
-1	none found	C4025458	Constricted radial neck
-1	none found	C4021694	Abnormality of radial epiphyses
-1	none found	C4025457	Cone-shaped distal radial epiphysis
-1	none found	C4025456	Medially deficient radial epiphyses
-1	none found	C4025455	Flattened radial epiphyses
-1	none found	C4025454	Medially flattened radial epiphyses
-1	none found	C4025453	Irregular radial epiphyses
-1	none found	C4025452	Large radial epiphyses
-1	none found	C4025451	Round radial epiphyses
-1	none found	C4025450	Sclerotic radial epiphyses
-1	none found	C4025449	Sloping radial epiphyses
-1	none found	C4025448	Medially sloping radial epiphyses
-1	none found	C4025447	Small radial epiphyses
-1	none found	C4025446	Premature fusion of the radial epiphyseal plates
-1	none found	C4025445	Medially fused radial epiphyseal plates
-1	none found	C4021693	Broad radial epiphyseal plate
-1	none found	C4025444	Abnormality of radial metaphyses
-1	none found	C4025443	Cupped radial metaphyses
-1	none found	C4025442	Exostoses of the radial metaphysis
-1	none found	C4025441	Flared radial metaphysis
-1	none found	C4021692	Radial metaphyseal irregularity
-1	none found	C4025440	Irregular ossification of the radial metaphysis
-1	none found	C4025439	Lytic defects of radial metaphysis
-1	none found	C4025438	Sclerotic radial metaphysis with longitudinal striations
-1	none found	C4025437	Sloping radial metaphysis
-1	none found	C4025436	Medially sloping radial metaphysis
-1	none found	C4025435	Spurred radial metaphysis
-1	none found	C4021691	Broad radial metaphysis
-1	none found	C4025434	Abnormality of radial diaphysis
-1	none found	C4025433	Spurs of radial diaphysis
-1	none found	C4025432	Lytic defects of radial diaphysis
-1	none found	C4025431	Patchy sclerosis of radial diaphysis
-1	none found	C4021690	Broad radial diaphysis
-1	none found	C4025430	Abnormality of the olecranon
-1	none found	C4025429	Curved olecranon
-1	none found	C4025428	Irregular olecranon
-1	none found	C4025427	Abnormality of the styloid process of ulna
-1	none found	C4025426	Long styloid process of ulna
-1	none found	C4021689	Abnormality of the ulnar epiphyses
-1	none found	C4025425	Bony spikule of ulnar epiphyseal plate
-1	none found	C4025424	Abnormality of ulnar metaphysis
-1	none found	C4025423	Corner fragments of ulnar metaphysis
-1	none found	C4025422	Cupped ulnar metaphysis
-1	none found	C4021688	Ulnar metaphyseal irregularity
-1	none found	C4025421	Lytic defects of ulnar metaphysis
-1	none found	C4025420	Pointed ulnar metaphysis
-1	none found	C4025419	Sloping ulnar metaphysis
-1	none found	C4025418	Spurred ulnar metaphysis
-1	none found	C4021687	Wide ulnar metaphysis
-1	none found	C4025417	Narrow joint spaces of wrist
-1	none found	C4025416	Decreased carpal angles of wrist
-1	none found	C0265594	Absent hand
-1	none found	C4020834	Advanced ossification of the hand bones
-1	none found	C4021686	Delayed ossification of the hand bones
-1	none found	C4021685	Dysharmonic maturation of the hand bones
-1	none found	C4021684	Sclerosis of hand bone
-1	none found	C1969236	Mitten deformity
-1	none found	C4025415	Hand monodactyly
-1	none found	C4025414	Radial club hand
-1	none found	C0426874	Trident hand
-1	none found	C4025413	Curved fingers
-1	none found	C0410740	Deviation of finger
-1	none found	C2117323	Macrodactyly
-1	none found	C4021683	Abnormality of the 2nd finger
-1	none found	C4025412	Midline nasal groove
-1	none found	C4025411	Midline defect of the nose
-1	none found	C1863349	Dimple on nasal tip
-1	none found	C4021682	Abnormality of the 3rd finger
-1	none found	C4025410	Abnormality of the middle phalanx of the 3rd finger
-1	none found	C4021681	Short distal phalanx of the 3rd finger
-1	none found	C4021680	Abnormality of the 4th finger
-1	none found	C4025409	Osteolytic defects of the phalanges of the 4th finger
-1	none found	C4021679	Symphalangism of the 4th finger
-1	none found	C4021678	Abnormality of the 5th finger
-1	none found	C4025408	Abnormality of the phalanges of the 5th finger
-1	none found	C4025407	Curved phalanges of the 5th finger
-1	none found	C4021677	Osteolytic defects of the phalanges of the 5th finger
-1	none found	C4021676	Symphalangism of the 5th finger
-1	none found	C4025406	Abnormality of the middle phalanx of the 5th finger
-1	none found	C1834060	Short middle phalanx of the 5th finger
-1	none found	C4021675	Cone-shaped epiphysis of the distal phalanx of the 5th finger
-1	none found	C4021674	Ivory epiphysis of the distal phalanx of the 5th finger
-1	none found	C4025405	Abnormality of the epiphysis of the middle phalanx of the 5th finger
-1	none found	C4021673	Abnormality of the distal phalanx of the 5th finger
-1	none found	C4021672	Curved distal phalanx of the 5th finger
-1	none found	C1836674	Short distal phalanx of the 5th finger
-1	none found	C4025404	Subluxation of the proximal interphalangeal joint of the little finger
-1	none found	C1836219	Carpal bone aplasia
-1	none found	C0265609	Accessory carpal bones
-1	none found	C1849292	Advanced ossification of carpal bones
-1	none found	C4025403	Bone-in-a-bone appearance of carpal bones
-1	none found	C4025402	Comma-shaped carpal bones
-1	none found	C4025401	Irregular carpal bones
-1	none found	C4021671	Large carpal bones
-1	none found	C4025400	Lytic defects of carpal bones
-1	none found	C4025399	Proximally placed carpal bones
-1	none found	C4025398	Sclerotic foci within carpal bones
-1	none found	C1844846	Stippled calcification in carpal bones
-1	none found	C3554618	Broad carpal bones
-1	none found	C4025397	Abnormality of the scaphoid
-1	none found	C4025396	Accessory scaphoid
-1	none found	C4025395	Comma-shaped scaphoid
-1	none found	C4021670	Delayed ossification of the scaphoid
-1	none found	C4025394	Small scaphoid
-1	none found	C4025393	Abnormality of the lunate bone
-1	none found	C4025392	Accessory lunate
-1	none found	C4025391	Proximally placed lunate
-1	none found	C1867930	Lunate-triquetral fusion
-1	none found	C4025390	Abnormality of the trapezium
-1	none found	C1847190	Absent trapezium
-1	none found	C4021669	Delayed ossification of the trapezium
-1	none found	C4025389	Small trapezium
-1	none found	C4025388	Abnormality of the trapezoid bone
-1	none found	C4021668	Delayed ossification of the trapezoid bone
-1	none found	C4025387	Small trapezoid bone
-1	none found	C4025386	Abnormality of the hamate bone
-1	none found	C4025385	Large hamate bone
-1	none found	C4021667	Wide hamate bone
-1	none found	C4025384	Abnormality of the capitate bone
-1	none found	C4025383	Large capitate bone
-1	none found	C4021666	Narrow carpal joint spaces
-1	none found	C4025382	Narrow small joints of the hand
-1	none found	C4025381	Osteoarthritis of the small joints of the hand
-1	none found	C4025380	Subluxation of the small joints of the hand
-1	none found	C4025379	Cortical thickening of hand bones
-1	none found	C4025378	Cortical thinning of hand bones
